token,score
▁half,10.54264323948113
ghe,10.54272938127632
chest,10.542792556642544
perso,10.543275118365232
person,10.543275118365232
nking,10.544402002133744
ontin,10.544442271478136
ingers,10.545841199195202
sco,10.54589304893467
▁glanc,10.546469338109468
glanc,10.546469338109468
ited,10.547178629568599
xi,10.547195935646782
yet,10.547363243178607
▁ches,10.547772976367245
rush,10.548061621641528
shoo,10.54881248950674
tone,10.548847158561724
oba,10.549095655302205
▁hour,10.550425873422752
etu,10.550547416323205
esc,10.550547416323205
erat,10.550663185202344
conti,10.550831073886751
▁fingers,10.550831073886751
fingers,10.550831073886751
contin,10.551080064174522
▁slee,10.551589819039817
ighte,10.552238974001986
riou,10.552296954763985
rious,10.552296954763985
▁sev,10.553190283284028
▁seve,10.553190283284028
dres,10.553701115254642
dress,10.553701115254642
inki,10.554276113310262
blin,10.554491096475584
▁conf,10.554816564338505
ctl,10.555020035558204
ctly,10.555020035558204
resse,10.555386388115576
▁pick,10.555683057566906
oad,10.555770330040351
such,10.556509542376366
onal,10.556777423438778
▁shoo,10.55690556584011
conc,10.556952167148449
▁conti,10.55711528883176
edg,10.557156073410534
▁contin,10.557365848951475
▁yet,10.557424127745588
called,10.557511552305533
cut,10.557902142013505
nve,10.558129570469283
eside,10.55979311958177
gat,10.559939177052723
fie,10.56042424089488
ters,10.560617162992951
▁such,10.560915388553092
inkin,10.56106745934819
inking,10.56106745934819
hite,10.56205062850906
ela,10.56231999824407
soon,10.563662071861028
▁child,10.564947226740609
inall,10.565017693938158
inally,10.565017693938158
▁soon,10.565223251631584
iet,10.565581610352496
▁perso,10.566145844947991
▁person,10.566145844947991
▁loc,10.566263433904172
drop,10.566851586181985
▁chest,10.5670280993415
gone,10.56709282864065
stru,10.56749895347959
ssa,10.567693245418557
ram,10.567799238752853
olle,10.567799238752853
▁wee,10.568111395493409
▁fall,10.56860633416647
cki,10.56861222776926
▁god,10.568948220557417
bbe,10.569018970268552
dic,10.569213557787851
ckin,10.569856555476926
cking,10.569856555476926
sun,10.57002769791211
▁leas,10.571356523278546
ees,10.571799857752106
unte,10.572178325317815
rand,10.572190154737582
thers,10.572491852231936
sch,10.572687116771629
▁change,10.573154723197604
rav,10.573332352556651
▁bat,10.573450789660765
ithe,10.574582571211472
reg,10.574624074459107
chai,10.574659650042403
vic,10.5756325397199
▁whis,10.57578092924862
whis,10.57578092924862
ither,10.576071836614487
rad,10.576113401718805
nten,10.577022327971228
hirt,10.577444398082744
▁full,10.577795267976057
eith,10.5780153678547
eithe,10.5780153678547
either,10.5780153678547
cto,10.578164111418097
▁comi,10.57874144599356
bad,10.57973619534814
tec,10.579795792589996
▁nu,10.579825592542914
sile,10.579831552640064
▁gon,10.579962683765416
tinu,10.580326364576916
▁gone,10.580415814549097
inf,10.580624562272268
emi,10.582242342684625
ctor,10.582816059308263
▁grab,10.582828015238704
grab,10.582828015238704
▁retu,10.583132939772245
▁retur,10.583132939772245
▁return,10.583132939772245
retu,10.583132939772245
retur,10.583132939772245
return,10.583132939772245
etur,10.583132939772245
eturn,10.583132939772245
tuall,10.583210680506934
tually,10.583210680506934
ones,10.58331235058761
lize,10.583449920681284
oldi,10.583749051409624
howe,10.583778969404403
elli,10.583820856100896
fini,10.584407454148423
stead,10.585395871772407
tead,10.585395871772407
elo,10.586097342191026
resp,10.586217300925366
▁lan,10.5863732687963
▁ben,10.587465725551828
▁dam,10.58767595028284
▁conc,10.587754045011787
aso,10.588655579484415
▁sud,10.589022436098714
▁sudd,10.589022436098714
▁sudde,10.589022436098714
▁sudden,10.589022436098714
sud,10.589022436098714
sudd,10.589022436098714
sudde,10.589022436098714
sudden,10.589022436098714
udden,10.589022436098714
whit,10.589136730406683
white,10.589136730406683
proba,10.589750533780208
roba,10.589750533780208
exa,10.589858891142896
continu,10.590557475934931
ontinu,10.590557475934931
ntinu,10.590557475934931
▁powe,10.592082808502905
▁power,10.592082808502905
▁continu,10.592287971366734
ruc,10.593320458575008
▁bad,10.59467457129416
probab,10.594868165738605
robab,10.594868165738605
obab,10.594868165738605
vent,10.595043643082812
rese,10.595309943386395
best,10.595412851135741
ouldn,10.595503660886349
uldn,10.595503660886349
ldn,10.595503660886349
offi,10.595721637939073
reached,10.596115328001062
eached,10.596115328001062
▁reas,10.596563717744084
race,10.596575839176596
orma,10.596963802615909
▁je,10.597145712304313
atched,10.59747929936908
edge,10.598237865896843
▁finall,10.59922182501438
▁finally,10.59922182501438
finall,10.59922182501438
finally,10.59922182501438
lain,10.599890497724015
▁best,10.60018850503044
▁moved,10.600352751095748
▁lean,10.600675238510885
isc,10.601813902986718
gent,10.602526989370473
rried,10.602612350019266
▁proba,10.602667228569997
tati,10.603332108016472
probabl,10.603350413703135
robabl,10.603350413703135
obabl,10.603350413703135
babl,10.603350413703135
sten,10.603606728507938
▁low,10.603753223612822
anger,10.604082916085998
ason,10.604718185791562
ssib,10.60542111765751
tate,10.605531186511804
▁comin,10.605714661529138
▁coming,10.605714661529138
▁hell,10.606026646336174
▁reached,10.606179615623299
others,10.606608054155044
▁sun,10.606638663932422
luc,10.60684683527043
magi,10.606926441647554
▁sile,10.60706117457036
▁silen,10.60706117457036
silen,10.60706117457036
ilen,10.60706117457036
▁arr,10.607110172861555
ode,10.607385832992739
easo,10.607471609422653
eason,10.607471609422653
▁probab,10.60785156493566
ished,10.608017074567778
gua,10.608139691958757
driv,10.608243928563681
ressi,10.60878981525975
▁least,10.609029117969614
least,10.609029117969614
rpr,10.609164134509344
week,10.609649116945912
pur,10.610552179125056
rok,10.610730430601482
▁drop,10.611283827241115
▁stat,10.611788299831883
▁fai,10.61207756353469
stic,10.6124223274364
pret,10.612921214190218
allow,10.613574454531934
lease,10.61369775529347
▁calle,10.614746426045302
probably,10.614832836197314
robably,10.614832836197314
obably,10.614832836197314
bably,10.614832836197314
rtai,10.615462621350261
▁phon,10.615474974044384
▁phone,10.615474974044384
lone,10.615542916589723
possi,10.615697348635297
possib,10.615697348635297
ossib,10.615697348635297
▁probabl,10.616445136978072
jac,10.61676667243631
rh,10.616952220701037
ief,10.617521450152994
gged,10.617570963682576
rtain,10.617651428397295
▁week,10.617892861396168
vie,10.618103389016312
maki,10.618877768854228
makin,10.618877768854228
making,10.618877768854228
matt,10.621092705374618
▁dan,10.62120451286708
conv,10.621533796429796
onv,10.621533796429796
ppr,10.621658082561488
▁matt,10.622037250696017
aced,10.622317057071832
tern,10.62234815150251
alize,10.622945352142343
ifte,10.623094708045292
▁probably,10.62348687345697
inv,10.623735947215225
▁idea,10.623748402531778
idea,10.623748402531778
sible,10.623785769412269
ntere,10.624533400391538
rwar,10.624645593263669
rward,10.624645593263669
rb,10.62560598048576
ista,10.626354974060705
iffe,10.626823380083604
empt,10.62774209282552
orry,10.628655392025747
chee,10.629300208009475
▁inv,10.62963216861569
essio,10.630077043321876
ession,10.630077043321876
▁whit,10.630678878938618
▁white,10.630678878938618
twi,10.630810578776064
repl,10.631105398420715
forc,10.631124219647294
gaz,10.631262252800568
▁hor,10.63135637723942
ssu,10.631808297909929
toppe,10.632090852075871
topped,10.632090852075871
▁poss,10.632166213338962
fice,10.632203896100359
offic,10.632888713598136
▁driv,10.632970420390215
sq,10.63330360180429
▁cat,10.633957714561426
squ,10.634366752415715
▁called,10.63448005402472
sim,10.635235726325618
▁top,10.635859586147541
tchi,10.63596675275705
tchin,10.63596675275705
tching,10.63596675275705
soft,10.636635227272704
dire,10.637285211045993
taki,10.637847187956588
takin,10.637847187956588
taking,10.637847187956588
ends,10.638106182490723
nue,10.63854852336581
este,10.63892782848339
opene,10.639029000817901
▁count,10.639661559920011
ressed,10.639705854045669
bui,10.640414827014121
buil,10.640414827014121
uma,10.640598482325284
▁nor,10.641409502100327
oung,10.64149824730656
havi,10.641751848444052
cess,10.641859648405475
contr,10.641986486769177
ontr,10.641986486769177
▁exa,10.642633612790998
aren,10.642703425913991
▁offi,10.643077961319898
▁offic,10.643077961319898
▁chai,10.643312911044914
▁soft,10.643351016202452
mpo,10.643554268235672
otic,10.643751208045785
eful,10.644119780277405
▁opene,10.644259619081629
eared,10.64512451150096
opened,10.646652619428034
▁yes,10.647022262790134
▁twi,10.647054134995342
▁maki,10.64822135723492
▁makin,10.64822135723492
▁making,10.64822135723492
dead,10.649166337735208
aye,10.649690292712627
later,10.649798951890439
indo,10.650009912240264
orde,10.651756838766522
▁stoppe,10.651859317470254
▁stopped,10.651859317470254
stoppe,10.651859317470254
stopped,10.651859317470254
▁opened,10.651923371993487
▁conv,10.653384929453114
vil,10.653474743858121
enter,10.654373331851835
rpri,10.65485505063373
hook,10.655343429162494
break,10.656160068063812
ants,10.656417415329631
▁pret,10.656777812800453
temp,10.657441026060695
▁realize,10.657537647218872
realize,10.657537647218872
ealize,10.657537647218872
▁pan,10.657640720078591
elle,10.657737360534293
▁chee,10.657743803563418
direc,10.658117570298664
direct,10.658117570298664
irec,10.658117570298664
irect,10.658117570298664
▁glance,10.659297785389564
glance,10.659297785389564
tun,10.659323598002898
sum,10.659491396232374
lem,10.659717322936258
cce,10.65989164413319
ndow,10.659923929171336
▁used,10.66012411967587
kly,10.660544004116925
▁dire,10.660699082948975
eari,10.661461903871743
earin,10.661461903871743
earing,10.661461903871743
noti,10.661850002194853
ranc,10.661934110021138
suppo,10.663462221741131
uppo,10.663462221741131
ickl,10.664019657034737
▁fore,10.664026140668424
abb,10.664499559507014
fast,10.664499559507014
▁tig,10.664557941735481
▁resp,10.664577403235768
shing,10.664869371199224
ppos,10.665252302837626
▁suppo,10.666831009470917
orce,10.666948049908521
▁windo,10.667032587633532
▁window,10.667032587633532
windo,10.667032587633532
window,10.667032587633532
indow,10.667032587633532
▁later,10.667637566038643
val,10.668229888643955
cket,10.66853595095933
<unk>,22.61025234934122
<pad>,22.61025234934122
<bos>,22.61025234934122
<eos>,22.61025234934122
<sep>,22.61025234934122
<cls>,22.61025234934122
<toolcall>,22.61025234934122
</toolcall>,22.61025234934122
<toolresponse>,22.61025234934122
</toolresponse>,22.61025234934122
<think>,22.61025234934122
</think>,22.61025234934122
<system>,22.61025234934122
</system>,22.61025234934122
<user>,22.61025234934122
</user>,22.61025234934122
<assistant>,22.61025234934122
</assistant>,22.61025234934122
